Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,OTC_ID,LGR_Conformance,Abbreviations
jama1261,02_Bahi_Siko,307,jama1261a-02_Bahi_Siko-a307,Yama tama ona tiwibeya ahi.,yama	tama	o-na	ti-awa-be-ya	ahi,thing(F)	hold_onto	1SG.S-AUX.F	2SG.S-see-IMMED.F-now	here,"""Look at what I have in my hand.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""IMMED"": ""immediate""}"
jama1261,02_Bahi_Siko,308,jama1261a-02_Bahi_Siko-a308,Aya yama okanika tama one haro.,aya	yama	o-ka-nika	tama	o--ne	haaro,this	thing(F)	1SG.S-COMIT-buy.F	hold_onto	1SG.S--CONT.F	that_one.F,"""I am holding something in my hand that I bought.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""COMIT"": ""comitative"", ""CONT"": ""continuative""}"
jama1261,02_Bahi_Siko,309,jama1261a-02_Bahi_Siko-a309,Ayo himata amariya?,ayo	himata	ama-ri-ya,older_brother(M)	what?	be-CQ.F-now,"""Brother, what is it?""",,jama1261a,WORD_ALIGNED,"{""CQ"": ""content question""}"
jama1261,02_Bahi_Siko,310,jama1261a-02_Bahi_Siko-a310,Yama tama ona tiwa ha.,yama	tama	o-na	ti-awa	haa,thing(F)	hold_onto	1SG.S-AUX.F	2SG.S-see	DEM,"""Look at what I am holding in my hand.""'",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""DEM"": ""demonstrative""}"
jama1261,02_Bahi_Siko,311,jama1261a-02_Bahi_Siko-a311,"Aabata, okoyo yokana hiwa tama ne ati ama nanoho.",aabata	okoyo	yokana	hiwa	tama	ne	ati	ama	na-no-ho,fat	my_older_brother(M)	true	3SG.REFL.M	hold_onto	AUX.M	voice	be	AUX.NOM.M-IP.N.M-DU.P,"""He is fat. The one my brother is holding looks just like him.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""REFL"": ""reflexive"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""IP"": ""immediate past"", ""DU"": ""dual""}"
jama1261,02_Bahi_Siko,312,jama1261a-02_Bahi_Siko-a312,Okoyo hiwa tama ne ati ama nanoho.,okoyo	hiwa	tama	ne	ati	ama	na-no-ho,my_older_brother(M)	3SG.REFL.M	hold_onto	AUX.M	voice	be	AUX.NOM.M-IP.N.M-DU.P,"""He looks just like my brother.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""REFL"": ""reflexive"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""IP"": ""immediate past"", ""DU"": ""dual""}"
jama1261,02_Bahi_Siko,313,jama1261a-02_Bahi_Siko-a313,Ayo hibeke bitemete tama tine tiriya?,ayo	hibeke	bite-mete	tama	ti--ne	ti-ri-ya,older_brother(M)	who.M	3SG.POSS.daughter(F)-FP.N.F	hold_onto	2SG.S--CONT.F	2SG.S-CQ.F-now,"""Brother, whose daughters' hands are you holding?""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FP"": ""far past"", ""CONT"": ""continuative"", ""CQ"": ""content question""}"
jama1261,02_Bahi_Siko,314,jama1261a-02_Bahi_Siko-a314,Hibeke bitemete tiyabarawine tiriya?,hibeke	bite-mete	ti-yaba-rawa-ne	ti-ri-ya,who.M	3SG.POSS.daughter(F)-FP.N.F	2SG.S-marry-FPL-CONT.F	2SG.S-CQ.F-now,"""Whose daughters did you marry?""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FP"": ""far past"", ""FPL"": ""feminine and plural"", ""CONT"": ""continuative"", ""CQ"": ""content question""}"
jama1261,02_Bahi_Siko,315,jama1261a-02_Bahi_Siko-a315,Ino ino owato.,ino	ino	o-wato,name.M	name.M	1SG.S-know,"""I don't know his name.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261,02_Bahi_Siko,316,jama1261a-02_Bahi_Siko-a316,Ino omiti onofare amaka.,ino	o-mita	o-nofa-re	ama-ka,name.M	1SG.S-hear	1SG.S-recently-NEG.M	SEC-DECL.M,"""I haven't heard his name.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,317,jama1261a-02_Bahi_Siko-a317,Ino omiti onofare amane ama.,ino	o-mita	o-nofa-re	ama-ne	ama,name.M	1SG.S-hear	1SG.S-recently-NEG.M	SEC-BKG.M	SEC,"""I haven't heard his name.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NEG"": ""negative"", ""SEC"": ""secondary verb"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,318,jama1261a-02_Bahi_Siko-a318,"Hiba, ino omitawahebanaka.",hiba	ino	o-mita-waha-hibana-ka,wait	name.M	1SG.S-hear-change-FUT.M-DECL.M,"""Wait, I will hear his name now.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""FUT"": ""future"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,319,jama1261a-02_Bahi_Siko-a319,Me owamaboneke.,me	o-awa-ma-habone-ke,3PL.O	1SG.S-see-back-INT.F-DECL.F,"""I will go and see them again.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""INT"": ""intentive"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,320,jama1261a-02_Bahi_Siko-a320,Ayo e famaba ereni?,ayo	ee	fama-haba	ere-ni,older_brother(M)	1IN.S	be_two-FUT.F	1IN.S-BKG.F,"""Brother, can we go together?""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""FUT"": ""future"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,321,jama1261a-02_Bahi_Siko-a321,"Ee, e famaba ereke.",ee	ee	fama-haba	ere-ke,yes	1IN.S	be_two-FUT.F	1IN.S-DECL.F,"""Yes, we will go together.""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""FUT"": ""future"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,322,jama1261a-02_Bahi_Siko-a322,"Te famibone itarika hari, sowi keye tiwa nari.",tee	fami-bone	ita-ri-ka	haari	sowi	keye	tiwa	na-haari,2PL.S	be_with.NOM.F-INT.F	sit-raised_surface-DECL.M	that_one.M	penis	have_an_erection.NFIN	hold	AUX-IP.E.M,"""Your partner is sitting there, holding his hard penis.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""NOM"": ""nominative"", ""INT"": ""intentive"", ""DECL"": ""declarative"", ""NFIN"": ""non-finite"", ""AUX"": ""auxiliary"", ""IP"": ""immediate past""}"
jama1261,02_Bahi_Siko,323,jama1261a-02_Bahi_Siko-a323,Asima tika yibotebona amaka.,asima	ti-ka	yibote-bona	ama-ka,younger_sister(F)	2SG.POSS-POSS	husband(M)-INT.M	be-DECL.M,"""Sister, he is your future husband.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""INT"": ""intentive"", ""DECL"": ""declarative""}"
jama1261,02_Bahi_Siko,324,jama1261a-02_Bahi_Siko-a324,Ai tisawiba ahi?,ahi	ti-sawi-ba	ahi,there	2SG.S-be_present.NOM-FUT	there,"""Are you going to stay there?""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NOM"": ""nominative"", ""FUT"": ""future""}"
jama1261,02_Bahi_Siko,325,jama1261a-02_Bahi_Siko-a325,E awarini.,ee	awa-ra-ni,1IN.S	see-NEG-BKG.F,"""I don't know.""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""NEG"": ""negative"", ""BKG"": ""backgrounding""}"
jama1261,02_Bahi_Siko,326,jama1261a-02_Bahi_Siko-a326,"Osawi osawi ya osawi, osawi okoma fare taboro ya, osawima onahaba.",o-sawi	o-sawi	ya	o-sawi	o-sawi	o-ka-ma	fare	taboro	ya	o-sawi-ma	o-na-haba,1SG.S-be_present.NOM	1SG.S-be_present.NOM	ADJU	1SG.S-be_present.LIST	1SG.S-be_present.LIST	1SG.S-go-back.LIST	same.M	place.M	ADJU	1SG.S-be_present-back.LIST	1SG.S-AUX-FUT.F,"""I don't want to go to his village and stay there.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""NOM"": ""nominative"", ""ADJU"": ""adjunct"", ""LIST"": ""list construction"", ""AUX"": ""auxiliary"", ""FUT"": ""future""}"
jama1261,03_The_First_Corn,1,jama1261a-03_The_First_Corn-a1,"Kimi, kimi, kimi me, kimi, Okatao, okatao ofimini.",kimi	kimi	kimi	me	kimi	okatao	okatao	o-fimi-ni,corn(M)	corn(M)	corn(M)	3PL	corn(M)	my_son(M)	my_son(M)	1SG.S-be_hungry-BKG.F,"The story of corn. ""My son, I'm hungry.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""BKG"": ""backgrounding""}"
jama1261,03_The_First_Corn,2,jama1261a-03_The_First_Corn-a2,"Kimi, kimi okobibeya, bati ati nematamonaka, bati.",kimi	kimi	o-kaba-be-ya	bati	ati	na-himata-mona-ka	bati,corn(M)	corn(M)	1SG.S-eat-IMMED.F-now	3SG.POSS.father(M)	say	AUX-FP.N.M-REP.M-DECL.M	3SG.POSS.father(M),"""I'm going to eat some corn,"" his father said.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMMED"": ""immediate"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,03_The_First_Corn,3,jama1261a-03_The_First_Corn-a3,"Bati ati ne, Abi kimi kabinima tini?",bati	ati	ne	abi	kimi	kaba-nima	ti--ni,3SG.POSS.father(M)	say	AUX.M	father(M)	corn(M)	eat-want	2SG.S--BKG.F,"""Father, do you want to eat corn?""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""BKG"": ""backgrounding""}"
jama1261,03_The_First_Corn,4,jama1261a-03_The_First_Corn-a4,"Ee, oka yimawara?",ee	o-ka	yimawa-ra,yes	1SG.POSS-POSS	knife(F)-NPQ,"""Okay, where is my machete?""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""NPQ"": ""noun phrase question""}"
jama1261,03_The_First_Corn,5,jama1261a-03_The_First_Corn-a5,"Kimi, kimi wati kane kimi ti ne kimi ti ne kimi me iso nemetemone ahi.",kimi	kimi	wati	ka-ne	kimi	tii	ne	kimi	tii	ne	kimi	me	iso	na-hemete-mone	ahi,corn(M)	corn(M)	go_after	COMIT-AUX.M	corn(M)	cut_through	AUX.M	corn(M)	cut_through	AUX.M	corn(M)	3PL.S	carry_off	AUX-FP.N.F-REP.F	then,He went after the corn. He cut down the corn stalks. They carried the corn away.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,03_The_First_Corn,6,jama1261a-03_The_First_Corn-a6,"Kimi me iso na me tafabone mera, me tafabone me boni wati kanematamona ahi, sare ya, sare siri na ya ahi.",kimi	me	iso	na	me	tafa-habone	mera	me	tafa-habone	me	boni	wati	ka-na-himata-mona	ahi	sarehe	ya	sarehe	siri	na	ya	ahi,corn(M)	3PL.S	carry_off	AUX.F	3PL.S	eat-INT.F	3PL.O	3PL.S	eat-INT.F	3PL.POSS	upper_lip.F	plan_against	COMIT-AUX-FP.N.M-REP.M	then	blowgun_dart(F)	ADJU	blowgun_dart(F)	be_scraped	AUX.F	ADJU	then,"They carried off the corn. So that they could eat, he went after their upper lips with a blowgun dart, which had been sharpened.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""ADJU"": ""adjunct""}"
jama1261,03_The_First_Corn,7,jama1261a-03_The_First_Corn-a7,"Aya moto, aya moto, me narabi moto, me witi haro haro, ahi.",aya	moto	aya	moto	me	narabi	moto	me	witi	haaro	haaro	ahi,this	pierce.LIST	this	pierce.LIST	3PL.POSS	ear.F	pierce.LIST	3PL.POSS	nose	that_one.F	that_one.F	then,"""First one lip is pierced, then the other lip, then their ears and their noses.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""LIST"": ""list construction"", ""PL"": ""plural"", ""POSS"": ""possessor/possessor marker""}"
jama1261,03_The_First_Corn,8,jama1261a-03_The_First_Corn-a8,"Ha moto, ha ya moto, ahi.",haa	moto	haa	ya	moto	ahi,DEM	pierce.LIST	DEM	ADJU	pierce.LIST	then,"""First this side, then the other side.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""DEM"": ""demonstrative"", ""LIST"": ""list construction"", ""ADJU"": ""adjunct""}"
jama1261,03_The_First_Corn,9,jama1261a-03_The_First_Corn-a9,"Faya me boni moto ne, Kimi te kabahi.",faya	me	boni	moto	ne	kimi	tee	kaba-hi,so	3PL.POSS	upper_lip.F	pierce	AUX.M	corn(M)	2PL.S	eat-IMP.F,"He pierced their lips. ""Eat corn.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,03_The_First_Corn,10,jama1261a-03_The_First_Corn-a10,Tera yoko amane.,tera	yoko	ama-ne,2PL.O	bring_misfortune_on.M	SEC-BKG.M,"""It brought suffering on you.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SEC"": ""secondary verb"", ""BKG"": ""backgrounding""}"
jama1261,03_The_First_Corn,11,jama1261a-03_The_First_Corn-a11,Te kabaho.,tee	kaba-ho,2PL.S	eat-IMP.M,"""Eat it.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""IMP"": ""imperative""}"
jama1261,03_The_First_Corn,12,jama1261a-03_The_First_Corn-a12,"Faya me, kimi me yokehemetemone ahi.",faya	me	kimi	me	yoka-hemete-mone	ahi,so	3PL	corn(M)	3PL.S	roast_on_coals-FP.N.F-REP.F	then,They roasted the corn on coals.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,03_The_First_Corn,13,jama1261a-03_The_First_Corn-a13,"Me, oko kimi kabi amosareba ama onihi.",me	o-ka	kimi	kabi	amosa-ra-hiba	ama	o--ni-hi,3PL	1SG.POSS-POSS	corn(M)	be_eaten.NFIN	be_good-NEG-FUT.M	be	1SG.POSS--IP.N.F-DU.P,"""It's not going to be good for me to eat corn.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""NFIN"": ""non-finite"", ""NEG"": ""negative"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""DU"": ""dual""}"
jama1261,03_The_First_Corn,14,jama1261a-03_The_First_Corn-a14,Kimi me yoka me kimi me yokemetemoneke.,kimi	me	yoka	me	kimi	me	yoka-hemete-mone-ke,corn(M)	3PL.S	roast_on_coals.F	3PL.S	corn(M)	3PL.S	roast_on_coals-FP.N.F-REP.F-DECL.F,They roasted the corn on coals.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,03_The_First_Corn,15,jama1261a-03_The_First_Corn-a15,Kimi me kabehemetemone.,kimi	me	kaba-hemete-mone,corn(M)	3PL.S	eat-FP.N.F-REP.F,They ate the corn.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,03_The_First_Corn,16,jama1261a-03_The_First_Corn-a16,Me tafehemetemoneke ahi.,me	tafa-hemete-mone-ke	ahi,3PL.S	eat-FP.N.F-REP.F-DECL.F	then,They ate.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,03_The_First_Corn,17,jama1261a-03_The_First_Corn-a17,Me fifimi toa rama ahi.,me	fi-fimi	to-ha	rama	ahi,3PL.S	DU.P-be_hungry	CH-AUX.F	unusual	then,They had been hungry a long time.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary""}"
jama1261,03_The_First_Corn,18,jama1261a-03_The_First_Corn-a18,"Me tafa me kimi me kaba, me tafehemetemoneke ahi.",me	tafa	me	kimi	me	kaba	me	tafa-hemete-mone-ke	ahi,3PL.S	eat.F	3PL.S	corn(M)	3PL.S	eat.F	3PL.S	eat-FP.N.F-REP.F-DECL.F	then,"They ate, eating the corn.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,03_The_First_Corn,19,jama1261a-03_The_First_Corn-a19,"Fowa, fowa me wasiwa fowa me bore nawaha ehene fowa kabe, fowa kabe me kabehemetemoneni.",fowa	fowa	me	wasi-waha	fowa	me	bore	na-waha	ehene	fowa_kabe	fowa_kabe	me	kaba-hemete-mone-ni,manioc(M)	manioc(M)	3PL.S	find-change.F	manioc(M)	3PL.S	pull_out	AUX-change.F	because_of.M	sweet_manioc(M)	sweet_manioc(M)	3PL.S	eat-FP.N.F-REP.F-BKG.F,Then they found manioc. They pulled up the manioc. They ate sweet manioc because of him.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,03_The_First_Corn,20,jama1261a-03_The_First_Corn-a20,"Faya me fanawi tafehemetemone, witi faori kawaharo.",faya	me	fanawi	tafa-hemete-mone	witi	fao-ri	ka--waha-haaro,so	3PL.S	women(F)	eat-FP.N.F-REP.F	nose	hurt-DISTR	COMIT--change-IP.E.F,The women ate. Their noses hurt.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DISTR"": ""distributive"", ""COMIT"": ""comitative"", ""IP"": ""immediate past""}"
jama1261,03_The_First_Corn,21,jama1261a-03_The_First_Corn-a21,"Makateba, kirabote, kirabote, kirabote, Aki, aki hiya, tikama.",maka-tee-ba	kirabote	kirabote	kirabote	aki	aki	hiya	ti-ka-ma,snake(F)-HAB-FUT	old_woman(F)	old_woman(F)	old_woman(F)	grandmother(F)	grandmother(F)	come_on	2SG.S-come-back,"The one who became the first snake was an old woman. ""Grandma, come here.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""HAB"": ""habitual"", ""FUT"": ""future"", ""SG"": ""singular""}"
jama1261,03_The_First_Corn,22,jama1261a-03_The_First_Corn-a22,Kimi tikabibeya.,kimi	ti-kaba-be-ya,corn(M)	2SG.S-eat-IMMED.F-now,"""Eat corn.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IMMED"": ""immediate""}"
jama1261,03_The_First_Corn,23,jama1261a-03_The_First_Corn-a23,Faya kimi okoba ahi.,faya	kimi	o-kaba	ahi,so	corn(M)	1SG.S-eat	then,"""I should eat corn.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular""}"
jama1261,03_The_First_Corn,24,jama1261a-03_The_First_Corn-a24,"Kimi okobene, owiniba, owiniba yoro tinahi ahi, sare ahi.",kimi	o-kaba-hene	o-ini-ba	o-ini-ba	yoro	ti-na-hi	ahi	sarehe	ahi,corn(M)	1SG.S-eat-IRR.F	1SG.POSS-tooth.F-FUT	1SG.POSS-tooth.F-FUT	put_in_place	2SG.S-AUX-IMP.F	then	blowgun_dart(F)	then,"""I can't eat corn. You put in my two teeth, blowgun darts.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""IRR"": ""irrealis"", ""POSS"": ""possessor/possessor marker"", ""FUT"": ""future"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,03_The_First_Corn,25,jama1261a-03_The_First_Corn-a25,"Sare yoro tinahi ahi, owinibana.",sarehe	yoro	ti-na-hi	ahi	o-ini-bana,blowgun_dart(F)	put_in_place	2SG.S-AUX-IMP.F	then	1SG.POSS-tooth.F-FUT,"""Put in two blowgun darts, to be my teeth.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative"", ""POSS"": ""possessor/possessor marker"", ""FUT"": ""future""}"
jama1261,03_The_First_Corn,26,jama1261a-03_The_First_Corn-a26,Owiniba yoro tina.,o-ini-ba	yoro	ti-na,1SG.POSS-tooth.F-FUT	put_in_place	2SG.S-AUX,"""Put in my two teeth.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FUT"": ""future"", ""AUX"": ""auxiliary""}"
jama1261,03_The_First_Corn,27,jama1261a-03_The_First_Corn-a27,"Boni, boni kayawa, ini ta yoro hinemetemoneke ahi, ini, makatebana, maka.",boni	boni	ka-yawa	ini	taa	yoro	hi-na-hemete-mone-ke	ahi	ini	maka-tee-bana	maka,upper_lip.F	upper_lip.F	COMIT-be_upset.F	tooth.F	contrast	put_in_place	OC-AUX-FP.N.F-REP.F-DECL.F	then	tooth.F	snake(F)-HAB-FUT	snake(F),She didn't want to have her lips pierced. So he put in the snake's two fangs.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""COMIT"": ""comitative"", ""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""HAB"": ""habitual"", ""FUT"": ""future""}"
jama1261,03_The_First_Corn,28,jama1261a-03_The_First_Corn-a28,"Maka, maka yana tonemetemoneni.",maka	maka	yana	to-na-hemete-mone-ni,snake(F)	snake(F)	start	CH-AUX-FP.N.F-REP.F-BKG.F,The snake was ready to leave.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""BKG"": ""backgrounding""}"
jama1261,03_The_First_Corn,29,jama1261a-03_The_First_Corn-a29,"Inamate wematamona ahi, he nokosi ya.",inamate	waa-himata-mona	ahi	hee	nokosi	ya,child(M)	stand-FP.N.M-REP.M	there	3SG.POSS	in_front_of	ADJU,A boy was standing in front of her.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""ADJU"": ""adjunct""}"
jama1261,03_The_First_Corn,30,jama1261a-03_The_First_Corn-a30,Aki kimi kakaba tinebona one.,aki	kimi	ka-kaba	ti-na-hibona	o-ne,grandmother(F)	corn(M)	DU.P-eat	2SG.S-AUX-INT.M	1SG.S-say.M,"""Grandma, you should try eating some corn.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""DU"": ""dual"", ""SG"": ""singular"", ""AUX"": ""auxiliary"", ""INT"": ""intentive""}"
jama1261,03_The_First_Corn,31,jama1261a-03_The_First_Corn-a31,Owa kakakawa tinaho.,owa	ka-ka-kawa	ti-na-ho,1SG.O	DU.P-COMIT-give_something_to	2SG.S-AUX-IMP.M,"""Give it to me.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""DU"": ""dual"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""IMP"": ""imperative""}"
jama1261,03_The_First_Corn,32,jama1261a-03_The_First_Corn-a32,"Mao hisi hinematamona, hss, hss.",maho	hisi	hi-na-himata-mona	hss	hss,smell.M	sniff	OC-AUX-FP.N.M-REP.M	(sound_of_sniffing)	(sound_of_sniffing),"She smelled it. Hss, hss.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,03_The_First_Corn,33,jama1261a-03_The_First_Corn-a33,"Nyai, yama mai amosa kabateraweba tiwahi, kimi.",nyai	yama	mahi	amosa	kaba-tee-rawa-hiba	ti-awa-hi	kimi,yum	thing(F)	smell.F	be_good.F	be_eaten-HAB-FPL-FUT.M	2SG.S-see-IMP.F	corn(M),"""Yum. That thing has a good smell, and it is going to be eaten. It is corn, look at it.""",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""HAB"": ""habitual"", ""FPL"": ""feminine and plural"", ""FUT"": ""future"", ""SG"": ""singular"", ""IMP"": ""imperative""}"
jama1261,03_The_First_Corn,34,jama1261a-03_The_First_Corn-a34,"Kimi, kimi amane, kimi ati na inamate, inamate mano wara tona, kokosi, kokosi itikabote na inamate kosi nemetemoneke ahi, boto, boto.",kimi	kimi	ama-ne	kimi	ati	na	inamate	inamate	mano	wara	to-na	kokosi	kokosi	iti-kabote	na	inamate	kosi	na-hemete-mone-ke	ahi	boto	boto,corn(M)	corn(M)	be-BKG.M	corn(M)	say	AUX.F	child(M)	child(M)	arm.M	grab	CH-AUX.F	switch(F)	switch(F)	pick_up-quickly	AUX.F	child(M)	flail	AUX-FP.N.F-REP.F-DECL.F	then	(sound_of_whipping)	(sound_of_whipping),"""It's corn,"" she said. She grabbed the boy's hand. She quickly grabbed a switch. She whipped the boy, boto, boto.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""BKG"": ""backgrounding"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,03_The_First_Corn,35,jama1261a-03_The_First_Corn-a35,"Aya, aya, aya, aya, aya inamate kosi na, kimi kabarabana, tokabana, toiyatebana.",aya	aya	aya	aya	aya	inamate	kosi	na	kimi	kaba-ra-habana	to-ka-habana	to-hiya-tee-habana,(expression_of_pain)	(expression_of_pain)	(expression_of_pain)	(expression_of_pain)	(expression_of_pain)	child(M)	flail	AUX.F	corn(M)	eat-NEG-FUT.F	away-go-FUT.F	CH-be_different-HAB-FUT.F,"""Aya, aya, aya."" She whipped the boy. She didn't eat any corn. She went away and changed into something else.",WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""NEG"": ""negative"", ""FUT"": ""future"", ""CH"": ""change of state"", ""HAB"": ""habitual""}"
jama1261,03_The_First_Corn,36,jama1261a-03_The_First_Corn-a36,Kimi kabaremetemoneke.,kimi	kaba-ra-hemete-mone-ke,corn(M)	eat-NEG-FP.N.F-REP.F-DECL.F,She didn't eat corn.,WORD_ALIGNED,jama1261a,WORD_ALIGNED,"{""NEG"": ""negative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
